student_id,program,gpa,course_id,course_name,course_level,course_difficulty,attempts,attendance,credit_load,grade,pass_fail
STU-0370,Geological Engineering,3.165,GL201,Structural Geology,300,7.19,1,90.9,3,A,1
STU-0126,Mining Engineering,2.823,MN301,Rock Mechanics,300,6.8,1,69.6,3,B,1
STU-0238,Mechanical Engineering,2.642,ME201,Thermodynamics I,300,6.92,1,93.1,3,F,0
STU-0046,Mining Engineering,1.507,MN401,Mine Planning,200,7.49,1,86.4,3,F,0
STU-0273,Mining Engineering,2.556,MN301,Rock Mechanics,400,7.33,1,74.2,3,F,0
STU-0538,Geological Engineering,3.81,GL401,Engineering Geology,200,6.8,1,86.6,3,A,1
STU-0316,Mechanical Engineering,2.447,ME301,Machine Design,400,7.52,1,82.2,3,C,1
STU-0165,Electrical Engineering,2.619,EE301,Power Systems I,400,7.66,1,85.1,3,F,0
STU-0339,Mining Engineering,2.551,MN301,Rock Mechanics,300,7.47,1,74.8,3,D,1
STU-0556,Mechanical Engineering,3.079,ME301,Machine Design,300,7.86,2,66.5,3,C,1
STU-0311,Electrical Engineering,2.644,EE201,Circuit Theory II,400,6.52,1,93.0,3,B,1
STU-0356,Mechanical Engineering,3.0,ME301,Machine Design,300,7.6,1,91.1,3,A,1
STU-0013,Mechanical Engineering,2.626,ME401,Finite Element Methods,300,7.95,1,75.4,3,F,0
STU-0453,Geological Engineering,2.056,GL401,Engineering Geology,300,7.41,1,72.9,3,F,0
STU-0242,Geological Engineering,2.095,ME401,Finite Element Methods,300,8.13,2,78.7,3,F,0
STU-0439,Geological Engineering,2.408,GL201,Structural Geology,400,7.45,1,66.4,3,C,1
STU-0007,Mining Engineering,2.885,EE401,Renewable Energy,300,6.62,1,87.3,3,A,1
STU-0247,Geological Engineering,2.699,GL201,Structural Geology,300,7.3,1,72.1,3,B,1
STU-0591,Electrical Engineering,2.438,EE401,Renewable Energy,400,7.54,1,94.5,3,D,1
STU-0505,Geological Engineering,3.044,GL201,Structural Geology,200,6.78,1,90.6,3,A,1
STU-0105,Electrical Engineering,2.139,EE201,Circuit Theory II,200,7.35,1,77.1,3,F,0
STU-0283,Electrical Engineering,2.626,EE301,Power Systems I,300,7.38,1,71.6,3,B,1
STU-0502,Mechanical Engineering,2.729,ME401,Finite Element Methods,400,7.96,1,79.6,3,C,1
STU-0441,Mechanical Engineering,2.303,ME201,Thermodynamics I,200,6.93,1,84.0,3,D,1
STU-0076,Electrical Engineering,2.676,EE301,Power Systems I,400,8.21,1,94.1,3,B,1
STU-0512,Mechanical Engineering,2.63,ME201,Thermodynamics I,400,7.18,1,92.0,3,F,0
STU-0569,Geological Engineering,2.348,GL301,Hydrogeology,300,6.7,1,88.8,3,D,1
STU-0484,Electrical Engineering,2.749,EE201,Circuit Theory II,300,7.48,2,73.6,3,B,1
STU-0189,Mining Engineering,2.668,MN201,Introduction to Mining,400,6.41,2,65.1,2,C,1
STU-0540,Mechanical Engineering,3.179,ME401,Finite Element Methods,400,7.88,1,75.8,3,F,0
STU-0224,Mining Engineering,3.071,MN301,Rock Mechanics,300,7.4,1,88.2,3,B,1
STU-0213,Mining Engineering,3.146,MN201,Introduction to Mining,300,5.94,1,75.0,2,A,1
STU-0454,Mining Engineering,2.409,MN401,Mine Planning,300,7.61,1,83.2,3,D,1
STU-0408,Mechanical Engineering,2.972,ME301,Machine Design,400,7.09,1,93.9,3,A,1
STU-0017,Mining Engineering,2.037,MN201,Introduction to Mining,300,6.19,1,68.5,2,C,1
STU-0271,Mining Engineering,2.691,MN201,Introduction to Mining,200,6.26,1,71.7,2,F,0
STU-0193,Electrical Engineering,2.914,EE401,Renewable Energy,200,6.72,3,70.3,3,C,1
STU-0272,Mining Engineering,2.962,MN401,Mine Planning,400,8.12,1,80.3,3,B,1
STU-0269,Geological Engineering,2.385,GL301,Hydrogeology,300,7.4,1,73.1,3,D,1
STU-0023,Mining Engineering,3.294,MN301,Rock Mechanics,200,6.94,1,94.0,3,A,1
STU-0452,Electrical Engineering,2.893,EE201,Circuit Theory II,200,6.63,1,82.9,3,A,1
STU-0484,Geological Engineering,2.928,GL201,Structural Geology,200,6.73,1,81.5,3,A,1
STU-0135,Mining Engineering,3.164,MN201,Introduction to Mining,200,6.23,1,73.6,2,A,1
STU-0041,Geological Engineering,3.061,GL401,Engineering Geology,300,7.54,1,66.4,3,B,1
STU-0246,Geological Engineering,3.005,GL401,Engineering Geology,300,7.37,1,82.1,3,A,1
STU-0447,Electrical Engineering,3.01,EE401,Renewable Energy,400,7.26,1,83.8,3,D,1
STU-0079,Mechanical Engineering,2.927,ME201,Thermodynamics I,300,7.02,1,91.3,3,A,1
STU-0048,Geological Engineering,2.975,GL201,Structural Geology,400,6.95,1,86.2,3,A,1
STU-0001,Electrical Engineering,3.018,EE201,Circuit Theory II,200,6.99,1,83.1,3,A,1
STU-0529,Geological Engineering,2.686,GL401,Engineering Geology,300,6.78,1,89.8,3,F,0
STU-0192,Mechanical Engineering,2.968,ME301,Machine Design,200,7.01,3,90.2,3,D,1
STU-0137,Geological Engineering,3.797,GL301,Hydrogeology,400,7.14,1,80.8,3,A,1
STU-0580,Mechanical Engineering,2.529,ME301,Machine Design,200,7.49,1,100.0,3,F,0
STU-0170,Electrical Engineering,2.636,EE301,Power Systems I,400,8.36,1,95.8,3,D,1
STU-0029,Electrical Engineering,2.596,EE401,Renewable Energy,200,6.49,1,87.8,3,A,1
STU-0365,Mining Engineering,2.788,MN201,Introduction to Mining,200,6.18,1,79.8,2,B,1
STU-0512,Geological Engineering,3.039,GL401,Engineering Geology,300,6.96,1,63.6,3,A,1
STU-0208,Mechanical Engineering,2.675,ME201,Thermodynamics I,300,7.14,1,89.5,3,A,1
STU-0371,Mechanical Engineering,2.913,ME301,Machine Design,300,7.57,1,63.5,3,B,1
STU-0033,Mechanical Engineering,2.681,ME201,Thermodynamics I,200,7.2,1,85.8,3,B,1
STU-0391,Mechanical Engineering,2.288,ME401,Finite Element Methods,400,7.58,1,61.4,3,F,0
STU-0155,Geological Engineering,1.981,ME401,Finite Element Methods,200,8.88,2,74.6,3,D,1
STU-0384,Mechanical Engineering,2.444,ME201,Thermodynamics I,200,7.42,1,84.8,3,F,0
STU-0158,Geological Engineering,3.466,GL301,Hydrogeology,300,6.81,1,87.5,3,F,0
STU-0040,Mining Engineering,3.149,MN301,Rock Mechanics,300,7.62,1,90.0,3,A,1
STU-0534,Mechanical Engineering,2.155,ME301,Machine Design,300,7.24,1,79.4,3,B,1
STU-0044,Geological Engineering,2.483,GL201,Structural Geology,300,7.25,1,65.6,3,F,0
STU-0273,Geological Engineering,2.778,GL201,Structural Geology,300,7.15,1,58.5,3,B,1
STU-0286,Mechanical Engineering,2.699,EE201,Circuit Theory II,400,7.36,1,84.1,3,F,0
STU-0492,Geological Engineering,2.198,GL401,Engineering Geology,200,7.6,1,100.0,3,C,1
STU-0404,Mechanical Engineering,2.553,ME201,Thermodynamics I,300,6.64,1,67.0,3,B,1
STU-0134,Mining Engineering,3.574,MN401,Mine Planning,400,7.73,2,93.0,3,A,1
STU-0272,Mining Engineering,2.864,MN201,Introduction to Mining,200,6.86,1,78.8,2,B,1
STU-0206,Geological Engineering,1.547,GL301,Hydrogeology,200,7.32,1,81.4,3,F,0
STU-0089,Mining Engineering,2.334,MN301,Rock Mechanics,300,7.29,1,75.4,3,F,0
STU-0195,Electrical Engineering,2.875,MN301,Rock Mechanics,200,7.45,1,72.5,3,B,1
STU-0556,Mining Engineering,2.64,MN301,Rock Mechanics,300,6.86,1,85.1,3,A,1
STU-0129,Geological Engineering,3.143,GL301,Hydrogeology,300,7.44,1,71.7,3,B,1
STU-0277,Mechanical Engineering,3.052,ME201,Thermodynamics I,300,6.53,1,77.1,3,A,1
STU-0555,Geological Engineering,2.646,GL201,Structural Geology,200,7.08,1,89.2,3,B,1
STU-0404,Mechanical Engineering,2.64,ME201,Thermodynamics I,300,7.01,1,89.5,3,B,1
STU-0041,Mechanical Engineering,2.99,EE401,Renewable Energy,300,6.78,1,87.0,3,A,1
STU-0345,Electrical Engineering,2.593,EE201,Circuit Theory II,300,7.28,1,92.3,3,D,1
STU-0165,Electrical Engineering,2.425,EE201,Circuit Theory II,200,6.66,1,65.7,3,D,1
STU-0038,Electrical Engineering,2.508,EE301,Power Systems I,300,7.4,1,61.0,3,F,0
STU-0118,Mechanical Engineering,2.796,ME201,Thermodynamics I,200,7.2,1,81.3,3,B,1
STU-0081,Mechanical Engineering,2.487,ME401,Finite Element Methods,200,7.36,1,55.7,3,F,0
STU-0160,Mechanical Engineering,3.025,ME201,Thermodynamics I,400,7.15,1,91.5,3,A,1
STU-0173,Mining Engineering,2.914,MN201,Introduction to Mining,200,6.12,1,71.8,2,B,1
STU-0536,Mining Engineering,1.965,MN201,Introduction to Mining,200,6.37,1,87.5,2,F,0
STU-0494,Mining Engineering,2.231,MN401,Mine Planning,200,8.17,1,75.1,3,D,1
STU-0271,Electrical Engineering,2.89,EE401,Renewable Energy,300,7.81,1,85.5,3,A,1
STU-0544,Geological Engineering,2.817,GL401,Engineering Geology,200,6.71,2,71.8,3,D,1
STU-0474,Mechanical Engineering,4.0,ME201,Thermodynamics I,200,7.51,1,84.0,3,A,1
STU-0253,Geological Engineering,3.072,GL201,Structural Geology,300,6.81,1,72.5,3,A,1
STU-0554,Electrical Engineering,2.847,EE201,Circuit Theory II,300,7.03,1,79.9,3,D,1
STU-0039,Mechanical Engineering,3.234,ME301,Machine Design,200,7.21,3,86.2,3,C,1
STU-0024,Mechanical Engineering,3.088,ME401,Finite Element Methods,200,7.91,1,66.4,3,D,1
STU-0216,Mining Engineering,2.306,MN201,Introduction to Mining,200,6.23,1,82.1,2,F,0
STU-0324,Mining Engineering,2.962,MN201,Introduction to Mining,200,6.01,1,83.9,2,A,1
STU-0549,Electrical Engineering,2.622,EE201,Circuit Theory II,300,7.04,1,100.0,3,B,1
STU-0218,Geological Engineering,2.966,GL201,Structural Geology,300,6.9,1,90.8,3,A,1
STU-0440,Electrical Engineering,3.05,EE201,Circuit Theory II,200,6.7,1,86.4,3,A,1
STU-0426,Mechanical Engineering,2.754,ME201,Thermodynamics I,300,6.79,1,84.2,3,D,1
STU-0546,Geological Engineering,2.913,GL401,Engineering Geology,200,7.57,1,81.5,3,B,1
STU-0156,Mining Engineering,2.098,EE401,Renewable Energy,300,6.97,1,85.1,3,F,0
STU-0373,Electrical Engineering,3.339,EE201,Circuit Theory II,300,6.6,1,74.0,3,A,1
STU-0533,Electrical Engineering,3.655,EE301,Power Systems I,200,7.44,1,90.7,3,A,1
STU-0481,Mechanical Engineering,2.789,ME301,Machine Design,300,6.7,1,72.5,3,A,1
STU-0537,Mining Engineering,2.143,MN201,Introduction to Mining,200,6.29,1,72.4,2,D,1
STU-0564,Mining Engineering,2.74,MN301,Rock Mechanics,300,7.63,1,80.2,3,F,0
STU-0490,Mining Engineering,3.284,MN401,Mine Planning,300,8.15,1,59.7,3,D,1
STU-0150,Mechanical Engineering,3.21,ME401,Finite Element Methods,300,7.34,1,88.4,3,A,1
STU-0373,Mining Engineering,2.532,MN301,Rock Mechanics,200,7.04,1,67.2,3,D,1
STU-0361,Geological Engineering,3.248,GL201,Structural Geology,300,7.58,1,86.2,3,A,1
STU-0487,Geological Engineering,2.607,GL401,Engineering Geology,200,7.24,1,91.1,3,C,1
STU-0362,Mechanical Engineering,2.496,ME401,Finite Element Methods,300,7.89,1,93.9,3,C,1
STU-0078,Electrical Engineering,3.152,EE301,Power Systems I,200,8.09,1,75.8,3,B,1
STU-0021,Electrical Engineering,2.148,EE201,Circuit Theory II,300,7.06,1,51.7,3,D,1
STU-0368,Mining Engineering,2.152,MN401,Mine Planning,200,7.91,1,67.0,3,F,0
STU-0076,Electrical Engineering,2.694,EE401,Renewable Energy,200,7.09,3,100.0,3,F,0
STU-0065,Mechanical Engineering,3.333,ME201,Thermodynamics I,400,6.99,1,79.6,3,A,1
STU-0306,Mining Engineering,2.649,MN301,Rock Mechanics,300,7.29,1,59.6,3,D,1
STU-0506,Electrical Engineering,2.658,EE301,Power Systems I,300,7.19,1,100.0,3,C,1
STU-0123,Geological Engineering,3.553,GL301,Hydrogeology,300,6.6,1,84.0,3,A,1
STU-0426,Geological Engineering,2.455,GL301,Hydrogeology,200,7.75,1,96.4,3,D,1
STU-0443,Electrical Engineering,2.445,EE201,Circuit Theory II,400,6.72,1,72.6,3,B,1
STU-0072,Mining Engineering,3.414,MN301,Rock Mechanics,200,7.36,1,86.6,3,A,1
STU-0210,Mining Engineering,2.175,MN401,Mine Planning,200,7.48,1,84.5,3,D,1
STU-0229,Mining Engineering,2.764,MN201,Introduction to Mining,300,6.05,1,74.6,2,A,1
STU-0350,Electrical Engineering,2.519,EE201,Circuit Theory II,400,6.6,1,79.8,3,F,0
STU-0228,Mining Engineering,3.29,MN201,Introduction to Mining,200,6.37,1,77.7,2,F,0
STU-0581,Electrical Engineering,2.47,EE201,Circuit Theory II,400,6.49,1,77.5,3,B,1
STU-0428,Mechanical Engineering,2.342,ME301,Machine Design,200,7.75,1,75.7,3,D,1
STU-0500,Mechanical Engineering,2.926,ME401,Finite Element Methods,300,7.93,1,80.9,3,F,0
STU-0431,Mechanical Engineering,2.267,ME401,Finite Element Methods,300,7.66,1,83.4,3,F,0
STU-0294,Mechanical Engineering,2.464,ME201,Thermodynamics I,200,6.76,1,81.5,3,C,1
STU-0289,Geological Engineering,1.88,GL201,Structural Geology,400,7.1,1,100.0,3,F,0
STU-0486,Electrical Engineering,2.308,EE301,Power Systems I,300,7.85,1,87.9,3,C,1
STU-0462,Mining Engineering,2.457,MN201,Introduction to Mining,300,6.47,1,79.7,2,B,1
STU-0061,Geological Engineering,3.464,GL301,Hydrogeology,200,7.15,1,81.9,3,A,1
STU-0376,Mechanical Engineering,2.583,ME301,Machine Design,200,7.74,1,92.5,3,F,0
STU-0580,Geological Engineering,2.729,GL301,Hydrogeology,300,7.36,1,80.8,3,C,1
STU-0040,Mechanical Engineering,3.372,ME301,Machine Design,300,7.26,1,97.5,3,A,1
STU-0275,Electrical Engineering,2.269,EE301,Power Systems I,200,7.41,1,87.1,3,F,0
STU-0207,Electrical Engineering,1.5,EE301,Power Systems I,400,7.34,1,77.9,3,D,1
STU-0102,Geological Engineering,2.388,GL401,Engineering Geology,400,7.6,1,100.0,3,C,1
STU-0210,Electrical Engineering,2.31,ME401,Finite Element Methods,400,8.0,1,76.3,3,F,0
STU-0116,Geological Engineering,2.396,GL401,Engineering Geology,300,6.46,1,72.1,3,F,0
STU-0400,Mechanical Engineering,2.204,ME301,Machine Design,400,7.97,1,84.4,3,D,1
STU-0054,Geological Engineering,3.007,GL301,Hydrogeology,400,6.98,1,83.3,3,F,0
STU-0003,Mining Engineering,3.063,MN201,Introduction to Mining,300,5.43,1,78.1,2,A,1
STU-0161,Geological Engineering,2.904,GL201,Structural Geology,200,6.63,1,92.7,3,A,1
STU-0280,Mining Engineering,2.923,ME201,Thermodynamics I,400,6.67,1,74.5,3,A,1
STU-0522,Geological Engineering,2.018,GL401,Engineering Geology,300,7.8,1,99.1,3,F,0
STU-0559,Mining Engineering,3.043,MN201,Introduction to Mining,300,6.29,1,88.2,2,B,1
STU-0476,Mining Engineering,2.055,MN301,Rock Mechanics,300,7.5,1,84.3,3,D,1
STU-0159,Mining Engineering,2.227,MN401,Mine Planning,400,7.91,1,59.7,3,F,0
STU-0494,Mining Engineering,2.403,MN401,Mine Planning,400,8.05,1,60.8,3,D,1
STU-0016,Geological Engineering,2.86,GL401,Engineering Geology,400,7.8,1,87.2,3,D,1
STU-0424,Mechanical Engineering,2.955,ME201,Thermodynamics I,200,6.51,1,79.3,3,A,1
STU-0018,Mining Engineering,1.953,MN301,Rock Mechanics,300,6.84,1,87.1,3,F,0
STU-0258,Geological Engineering,2.401,GL301,Hydrogeology,200,7.07,1,86.3,3,C,1
STU-0315,Mechanical Engineering,2.935,ME401,Finite Element Methods,400,7.46,1,100.0,3,B,1
STU-0062,Mining Engineering,1.994,MN401,Mine Planning,200,7.97,1,76.8,3,F,0
STU-0366,Mining Engineering,3.126,MN201,Introduction to Mining,200,6.33,1,100.0,2,A,1
STU-0063,Geological Engineering,2.42,GL401,Engineering Geology,200,7.53,1,79.3,3,D,1
STU-0482,Geological Engineering,2.742,GL201,Structural Geology,300,7.55,1,77.1,3,F,0
STU-0343,Mechanical Engineering,3.175,ME401,Finite Element Methods,300,7.94,1,96.7,3,A,1
STU-0441,Electrical Engineering,2.805,EE401,Renewable Energy,300,7.17,1,91.9,3,B,1
STU-0132,Mining Engineering,1.829,MN401,Mine Planning,200,8.0,1,52.4,3,D,1
STU-0575,Mining Engineering,3.106,MN401,Mine Planning,300,7.75,1,87.2,3,A,1
STU-0023,Mechanical Engineering,2.896,ME301,Machine Design,200,7.3,1,96.5,3,A,1
STU-0341,Electrical Engineering,2.962,EE301,Power Systems I,200,7.62,1,93.2,3,B,1
STU-0487,Geological Engineering,2.32,GL301,Hydrogeology,400,7.29,3,67.1,3,F,0
STU-0251,Mechanical Engineering,2.56,ME201,Thermodynamics I,200,7.3,3,65.2,3,D,1
STU-0068,Electrical Engineering,3.037,EE301,Power Systems I,300,7.86,1,60.6,3,B,1
STU-0248,Mechanical Engineering,2.676,ME401,Finite Element Methods,400,7.94,1,90.9,3,F,0
STU-0128,Electrical Engineering,2.828,EE401,Renewable Energy,300,7.03,2,91.8,3,D,1
STU-0083,Mechanical Engineering,2.577,ME401,Finite Element Methods,200,8.0,1,84.1,3,C,1
STU-0139,Mining Engineering,3.348,MN301,Rock Mechanics,200,7.0,1,100.0,3,A,1
STU-0399,Geological Engineering,2.802,GL401,Engineering Geology,400,7.97,1,74.8,3,B,1
STU-0146,Electrical Engineering,3.155,EE201,Circuit Theory II,300,6.99,1,95.1,3,A,1
STU-0102,Mining Engineering,3.036,MN401,Mine Planning,300,8.23,2,84.2,3,F,0
STU-0292,Mechanical Engineering,2.046,ME401,Finite Element Methods,200,7.54,1,84.8,3,F,0
STU-0110,Mining Engineering,2.415,MN401,Mine Planning,400,8.27,1,89.4,3,F,0
STU-0095,Mechanical Engineering,3.199,ME401,Finite Element Methods,300,8.3,1,59.5,3,B,1
STU-0452,Mechanical Engineering,3.041,MN201,Introduction to Mining,300,5.9,1,60.7,2,A,1
STU-0347,Mining Engineering,2.936,MN301,Rock Mechanics,400,7.39,1,86.4,3,A,1
STU-0249,Mining Engineering,2.457,MN301,Rock Mechanics,200,7.36,1,73.5,3,C,1
STU-0122,Geological Engineering,2.825,ME201,Thermodynamics I,200,6.77,1,76.8,3,A,1
STU-0590,Mechanical Engineering,3.758,ME301,Machine Design,200,8.08,1,81.9,3,A,1
STU-0180,Mining Engineering,2.771,MN301,Rock Mechanics,400,7.53,2,100.0,3,B,1
STU-0090,Mechanical Engineering,2.413,ME401,Finite Element Methods,300,7.38,1,89.6,3,B,1
STU-0474,Mechanical Engineering,2.335,ME201,Thermodynamics I,200,7.52,1,91.4,3,F,0
STU-0148,Mechanical Engineering,2.776,ME301,Machine Design,300,7.66,1,79.7,3,A,1
STU-0127,Mechanical Engineering,2.136,ME201,Thermodynamics I,300,6.99,1,73.1,3,C,1
STU-0154,Mining Engineering,2.705,MN301,Rock Mechanics,300,7.31,2,82.4,3,D,1
STU-0078,Electrical Engineering,2.782,EE301,Power Systems I,300,7.71,1,100.0,3,D,1
STU-0295,Mining Engineering,1.779,MN301,Rock Mechanics,200,7.24,1,67.2,3,F,0
STU-0464,Electrical Engineering,3.092,EE401,Renewable Energy,200,6.73,1,91.6,3,A,1
STU-0475,Mechanical Engineering,2.445,MN301,Rock Mechanics,200,7.75,1,86.3,3,B,1
STU-0461,Mechanical Engineering,2.197,ME201,Thermodynamics I,300,6.87,1,80.0,3,F,0
STU-0025,Geological Engineering,2.772,GL301,Hydrogeology,300,7.01,1,74.6,3,B,1
STU-0132,Mechanical Engineering,2.953,ME201,Thermodynamics I,300,7.16,1,100.0,3,A,1
STU-0493,Geological Engineering,3.916,GL401,Engineering Geology,400,7.36,1,67.0,3,A,1
STU-0032,Mining Engineering,2.866,GL401,Engineering Geology,400,6.93,1,78.3,3,A,1
STU-0447,Geological Engineering,3.324,GL301,Hydrogeology,300,6.94,1,80.1,3,A,1
STU-0110,Geological Engineering,2.926,GL301,Hydrogeology,300,7.28,1,80.5,3,A,1
STU-0015,Mechanical Engineering,2.788,ME201,Thermodynamics I,200,6.98,1,92.0,3,B,1
STU-0350,Mining Engineering,1.894,MN401,Mine Planning,200,8.12,1,82.0,3,F,0
STU-0274,Mining Engineering,2.708,ME401,Finite Element Methods,200,8.51,1,86.4,3,B,1
STU-0239,Mechanical Engineering,2.549,ME201,Thermodynamics I,200,6.1,1,83.8,3,D,1
STU-0330,Electrical Engineering,2.869,EE401,Renewable Energy,200,7.15,1,86.6,3,A,1
STU-0520,Mining Engineering,3.197,MN201,Introduction to Mining,200,6.19,1,77.5,2,A,1
STU-0498,Mechanical Engineering,1.923,ME201,Thermodynamics I,400,7.37,1,88.2,3,D,1
STU-0226,Geological Engineering,3.424,EE401,Renewable Energy,400,6.81,1,78.7,3,A,1
STU-0221,Electrical Engineering,2.491,ME401,Finite Element Methods,200,7.81,1,86.6,3,C,1
STU-0530,Geological Engineering,1.988,ME201,Thermodynamics I,200,7.74,1,73.1,3,F,0
STU-0192,Mining Engineering,2.958,MN201,Introduction to Mining,300,5.59,1,97.1,2,A,1
STU-0026,Mining Engineering,3.107,MN201,Introduction to Mining,300,6.48,1,54.5,2,B,1
STU-0112,Mining Engineering,2.496,MN401,Mine Planning,200,8.23,1,90.1,3,D,1
STU-0429,Electrical Engineering,2.788,EE401,Renewable Energy,200,6.75,1,82.0,3,B,1
STU-0494,Mining Engineering,2.907,MN401,Mine Planning,300,7.53,1,69.4,3,D,1
STU-0240,Mechanical Engineering,3.139,ME401,Finite Element Methods,300,7.22,1,100.0,3,A,1
STU-0379,Geological Engineering,3.474,GL201,Structural Geology,300,6.84,1,89.7,3,A,1
STU-0441,Mining Engineering,2.76,MN401,Mine Planning,400,8.26,1,75.6,3,C,1
STU-0024,Geological Engineering,2.661,GL201,Structural Geology,400,6.87,1,79.2,3,C,1
STU-0141,Mining Engineering,2.469,MN201,Introduction to Mining,300,6.16,3,93.9,2,D,1
STU-0406,Electrical Engineering,3.201,EE301,Power Systems I,300,7.52,1,82.6,3,A,1
STU-0182,Mining Engineering,2.452,MN301,Rock Mechanics,300,7.45,1,87.9,3,C,1
STU-0221,Mining Engineering,3.265,MN401,Mine Planning,400,7.81,1,61.5,3,A,1
STU-0382,Electrical Engineering,3.035,EE301,Power Systems I,200,6.61,1,83.2,3,A,1
STU-0519,Mining Engineering,3.065,MN401,Mine Planning,200,7.28,3,84.1,3,C,1
STU-0594,Mining Engineering,3.089,MN401,Mine Planning,300,8.11,2,82.0,3,F,0
STU-0584,Geological Engineering,3.096,GL401,Engineering Geology,400,7.51,1,88.3,3,A,1
STU-0307,Electrical Engineering,2.06,EE401,Renewable Energy,400,7.08,1,78.1,3,D,1
STU-0385,Mining Engineering,2.544,MN401,Mine Planning,300,7.67,2,91.8,3,D,1
STU-0333,Electrical Engineering,3.291,EE201,Circuit Theory II,200,7.4,1,96.0,3,A,1
STU-0501,Mining Engineering,2.83,MN401,Mine Planning,300,7.91,1,81.7,3,F,0
STU-0380,Geological Engineering,2.182,GL301,Hydrogeology,400,6.91,1,89.0,3,F,0
STU-0303,Electrical Engineering,3.452,EE301,Power Systems I,400,7.66,1,93.5,3,A,1
STU-0440,Mining Engineering,2.443,MN301,Rock Mechanics,300,7.14,1,100.0,3,D,1
STU-0557,Electrical Engineering,1.557,EE401,Renewable Energy,400,6.65,1,60.3,3,F,0
STU-0156,Mechanical Engineering,2.868,ME301,Machine Design,400,7.59,1,100.0,3,B,1
STU-0428,Electrical Engineering,3.038,EE201,Circuit Theory II,200,7.8,1,84.2,3,B,1
STU-0397,Mechanical Engineering,1.778,ME201,Thermodynamics I,300,6.92,1,69.0,3,F,0
STU-0421,Geological Engineering,2.394,EE401,Renewable Energy,400,6.97,1,79.5,3,C,1
STU-0410,Electrical Engineering,2.301,EE401,Renewable Energy,200,6.44,1,71.1,3,F,0
STU-0533,Mechanical Engineering,2.544,ME401,Finite Element Methods,300,7.3,1,100.0,3,A,1
STU-0082,Mechanical Engineering,2.583,ME201,Thermodynamics I,200,6.64,1,99.8,3,D,1
STU-0080,Mining Engineering,2.712,MN401,Mine Planning,400,7.67,1,89.8,3,B,1
STU-0073,Geological Engineering,2.443,GL401,Engineering Geology,300,7.06,1,84.5,3,B,1
STU-0064,Geological Engineering,3.645,GL301,Hydrogeology,200,6.68,1,89.7,3,A,1
STU-0242,Electrical Engineering,2.635,EE401,Renewable Energy,200,7.01,1,65.6,3,C,1
STU-0131,Mining Engineering,2.364,MN401,Mine Planning,200,7.51,1,85.1,3,F,0
STU-0558,Geological Engineering,2.795,GL201,Structural Geology,200,7.25,1,98.1,3,D,1
STU-0272,Geological Engineering,2.592,GL301,Hydrogeology,300,7.73,1,99.2,3,B,1
STU-0157,Electrical Engineering,2.974,EE401,Renewable Energy,300,6.94,1,100.0,3,A,1
STU-0374,Mining Engineering,2.764,MN201,Introduction to Mining,400,6.24,1,73.4,2,D,1
STU-0433,Electrical Engineering,2.871,EE401,Renewable Energy,300,6.27,1,88.9,3,A,1
STU-0190,Mechanical Engineering,3.042,ME401,Finite Element Methods,200,8.37,1,89.3,3,F,0
STU-0593,Mechanical Engineering,3.402,ME401,Finite Element Methods,300,8.56,1,76.8,3,B,1
STU-0439,Geological Engineering,3.518,GL201,Structural Geology,400,6.76,1,88.8,3,A,1
STU-0517,Electrical Engineering,2.966,EE301,Power Systems I,200,8.12,1,85.2,3,F,0
STU-0046,Mechanical Engineering,2.891,ME301,Machine Design,200,8.26,1,79.5,3,B,1
STU-0340,Mechanical Engineering,2.896,ME301,Machine Design,200,8.59,1,79.6,3,C,1
STU-0292,Mining Engineering,3.007,MN301,Rock Mechanics,200,6.94,1,79.6,3,A,1
STU-0425,Mining Engineering,2.052,MN401,Mine Planning,400,8.07,1,86.1,3,D,1
STU-0308,Geological Engineering,2.827,GL301,Hydrogeology,200,6.67,1,86.8,3,A,1
STU-0210,Geological Engineering,3.17,GL301,Hydrogeology,300,7.33,1,78.9,3,F,0
STU-0194,Geological Engineering,2.085,GL201,Structural Geology,200,7.31,1,90.5,3,C,1
STU-0030,Mining Engineering,2.905,MN401,Mine Planning,200,7.95,1,88.7,3,B,1
STU-0280,Mining Engineering,2.799,GL401,Engineering Geology,300,7.84,1,90.8,3,A,1
STU-0258,Geological Engineering,2.316,GL401,Engineering Geology,200,7.45,1,76.8,3,D,1
STU-0110,Mining Engineering,3.658,ME401,Finite Element Methods,200,7.49,1,81.9,3,A,1
STU-0212,Electrical Engineering,2.0,EE201,Circuit Theory II,300,7.35,1,94.6,3,F,0
STU-0156,Electrical Engineering,2.891,EE301,Power Systems I,300,7.65,1,82.0,3,A,1
STU-0513,Geological Engineering,2.821,GL301,Hydrogeology,300,6.95,1,78.3,3,B,1
STU-0509,Electrical Engineering,3.499,MN201,Introduction to Mining,200,6.6,1,78.8,2,A,1
STU-0314,Electrical Engineering,3.434,EE401,Renewable Energy,300,6.35,2,94.6,3,A,1
STU-0253,Geological Engineering,2.822,GL401,Engineering Geology,400,7.44,1,89.3,3,B,1
STU-0132,Geological Engineering,3.074,GL401,Engineering Geology,300,7.6,1,86.2,3,B,1
STU-0576,Mechanical Engineering,2.46,ME201,Thermodynamics I,200,7.05,1,85.8,3,F,0
STU-0229,Mechanical Engineering,2.849,ME301,Machine Design,300,7.41,1,60.5,3,B,1
